Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Car_Age,Price_Category,Mileage_Category
4632,Mahindra,Thar,2018,Diesel,Automatic,1700000,17,800,4,13700,7,Mid Range,Low Mileage
4633,Skoda,Kushaq,2024,CNG,Automatic,2540000,17.1,1500,6,11500,1,Luxury,Low Mileage
4634,Hyundai,Verna,2017,CNG,Manual,480000,17.3,800,7,21900,8,Budget,Low Mileage
4635,Maruti Suzuki,Baleno,2015,Petrol,Manual,2360000,24.1,1800,4,22500,10,Luxury,High Mileage
4636,Volkswagen,Polo,2021,Diesel,Automatic,2910000,11.5,1000,7,23300,4,Luxury,Low Mileage
4637,Hyundai,i10,2019,Petrol,Automatic,2810000,25.4,1500,5,6100,6,Luxury,High Mileage
4638,Toyota,Fortuner,2021,Petrol,Manual,2860000,19.9,1200,5,17900,4,Luxury,Low Mileage
4639,Maruti Suzuki,WagonR,2016,Diesel,Automatic,3410000,26.7,1500,7,10500,9,Luxury,High Mileage
4640,Toyota,Fortuner,2024,Petrol,Manual,1590000,28.4,2000,6,19000,1,Mid Range,High Mileage
4641,Maruti Suzuki,Ertiga,2019,CNG,Manual,660000,10.4,1200,6,19400,6,Budget,Low Mileage
4642,Kia,Carnival,2018,Diesel,Automatic,400000,14.7,1800,7,22000,7,Budget,Low Mileage
4643,Toyota,Glanza,2015,CNG,Automatic,860000,11.3,1000,4,12300,10,Budget,Low Mileage
4644,Tata Motors,Tiago,2018,Electric,Automatic,3080000,22,1500,5,21100,7,Luxury,High Mileage
4645,Skoda,Rapid,2021,Electric,Manual,1300000,20,2000,7,16500,4,Mid Range,High Mileage
4646,Hyundai,Venue,2021,Diesel,Automatic,2180000,29.9,800,5,15300,4,Luxury,High Mileage
4647,Mahindra,Scorpio,2017,Diesel,Automatic,2530000,28.5,800,4,10700,8,Luxury,High Mileage
4648,Mahindra,Scorpio,2018,Diesel,Automatic,3390000,17.1,1800,5,12400,7,Luxury,Low Mileage
4649,Tata Motors,Tiago,2022,Electric,Manual,1880000,14.9,2000,6,17600,3,Mid Range,Low Mileage
4650,Mahindra,Thar,2015,Electric,Manual,2200000,15,800,5,19200,10,Luxury,Low Mileage
4651,Honda,Amaze,2019,Electric,Automatic,680000,12.2,2000,6,9400,6,Budget,Low Mileage
4652,Volkswagen,Polo,2023,Diesel,Manual,1200000,15.3,1800,7,25000,2,Mid Range,Low Mileage
4653,Volkswagen,Tiguan,2023,CNG,Automatic,760000,27,2000,5,17000,2,Budget,High Mileage
4654,Tata Motors,Altroz,2016,CNG,Manual,650000,27.6,1000,5,5300,9,Budget,High Mileage
4655,Honda,Jazz,2019,CNG,Automatic,3340000,19.2,1800,5,9500,6,Luxury,Low Mileage
4656,Skoda,Octavia,2020,Diesel,Manual,1810000,28.8,2000,7,21400,5,Mid Range,High Mileage
4657,Renault,Kwid,2023,Petrol,Automatic,480000,20.4,2500,6,16000,2,Budget,High Mileage
4658,Honda,Jazz,2019,Electric,Manual,3460000,22.9,1000,6,20000,6,Luxury,High Mileage
4659,Skoda,Kushaq,2021,CNG,Manual,2860000,29,1500,5,21000,4,Luxury,High Mileage
4660,Maruti Suzuki,WagonR,2017,CNG,Manual,1520000,26.2,800,6,22200,8,Mid Range,High Mileage
4661,Honda,Jazz,2017,CNG,Manual,2170000,23.8,1000,6,14500,8,Luxury,High Mileage
4662,Renault,Kiger,2018,Electric,Manual,2080000,21.7,1800,5,9000,7,Luxury,High Mileage
4663,Volkswagen,Virtus,2021,Petrol,Manual,2490000,10.8,1200,6,20200,4,Luxury,Low Mileage
4664,Volkswagen,Tiguan,2024,Diesel,Automatic,2490000,20.4,1200,4,19200,1,Luxury,High Mileage
4665,Maruti Suzuki,Dzire,2023,CNG,Manual,700000,18.6,1000,6,12200,2,Budget,Low Mileage
4666,Toyota,Innova,2021,Electric,Automatic,2920000,15.8,800,6,11300,4,Luxury,Low Mileage
4667,Maruti Suzuki,Swift,2020,CNG,Manual,2250000,24.3,1000,6,8300,5,Luxury,High Mileage
4668,Mahindra,Thar,2016,Electric,Manual,2720000,28.8,1000,5,10000,9,Luxury,High Mileage
4669,Maruti Suzuki,Dzire,2023,Petrol,Manual,1920000,11.9,2000,4,22200,2,Mid Range,Low Mileage
4670,Honda,Jazz,2015,Electric,Automatic,2980000,24.2,1200,7,17800,10,Luxury,High Mileage
4671,Volkswagen,Taigun,2015,Diesel,Automatic,1740000,25.7,2000,6,17200,10,Mid Range,High Mileage
4672,Hyundai,Venue,2015,Petrol,Automatic,1770000,12.1,1500,4,6700,10,Mid Range,Low Mileage
4673,Toyota,Fortuner,2021,Electric,Manual,540000,21.2,1200,5,6500,4,Budget,High Mileage
4674,Hyundai,Venue,2015,Petrol,Automatic,2910000,11.1,800,5,21300,10,Luxury,Low Mileage
4675,Kia,Seltos,2022,Petrol,Manual,1880000,18.5,1800,6,9000,3,Mid Range,Low Mileage
4676,Tata Motors,Punch,2015,Diesel,Manual,3340000,29.7,2000,5,15500,10,Luxury,High Mileage
4677,Renault,Kiger,2018,Electric,Automatic,3200000,15.2,1500,4,10900,7,Luxury,Low Mileage
4678,Volkswagen,Vento,2021,Electric,Automatic,3180000,13.1,2500,4,5900,4,Luxury,Low Mileage
4679,Hyundai,Creta,2017,Electric,Automatic,2310000,18.3,1200,4,21100,8,Luxury,Low Mileage
4680,Honda,Amaze,2018,Diesel,Automatic,2360000,13.4,800,5,6600,7,Luxury,Low Mileage
4681,Kia,Carens,2018,Electric,Automatic,1960000,16.3,800,7,23300,7,Mid Range,Low Mileage
4682,Maruti Suzuki,Ertiga,2015,CNG,Manual,470000,16.1,2000,6,21100,10,Budget,Low Mileage
4683,Tata Motors,Punch,2019,Electric,Automatic,2000000,21.8,1800,4,10000,6,Mid Range,High Mileage
4684,Mahindra,XUV700,2016,CNG,Manual,1760000,23,2500,4,6900,9,Mid Range,High Mileage
4685,Volkswagen,Tiguan,2020,CNG,Manual,430000,13.2,2000,4,22300,5,Budget,Low Mileage
4686,Hyundai,i10,2016,Diesel,Manual,770000,20.4,2500,7,22600,9,Budget,High Mileage
4687,Renault,Triber,2023,Diesel,Manual,1340000,22.9,800,5,7700,2,Mid Range,High Mileage
4688,Toyota,Fortuner,2022,Petrol,Manual,970000,13.6,1500,7,18300,3,Budget,Low Mileage
4689,Hyundai,i20,2015,Diesel,Manual,920000,14.5,2000,5,16300,10,Budget,Low Mileage
4690,Tata Motors,Nexon,2019,Diesel,Automatic,2020000,19.6,1000,5,13600,6,Luxury,Low Mileage
4691,Kia,Carnival,2022,Electric,Manual,3400000,29.4,2000,6,7100,3,Luxury,High Mileage
4692,Volkswagen,Polo,2023,Petrol,Manual,2050000,15.5,1000,4,18900,2,Luxury,Low Mileage
4693,Toyota,Fortuner,2016,Electric,Manual,2760000,26,1800,4,11100,9,Luxury,High Mileage
4694,Toyota,Glanza,2017,CNG,Manual,2980000,15.2,1800,4,14600,8,Luxury,Low Mileage
4695,Honda,Civic,2016,Diesel,Manual,550000,21.5,800,4,8300,9,Budget,High Mileage
4696,Kia,Carnival,2022,Diesel,Manual,490000,14.1,2000,6,6600,3,Budget,Low Mileage
4697,Skoda,Octavia,2016,Diesel,Automatic,3220000,26.3,1800,6,11500,9,Luxury,High Mileage
4698,Honda,City,2018,Petrol,Manual,1030000,27.3,1000,5,6300,7,Mid Range,High Mileage
4699,Honda,City,2015,Petrol,Manual,3080000,19,1200,5,6900,10,Luxury,Low Mileage
4700,Mahindra,Thar,2016,Petrol,Manual,800000,16.3,1800,5,19800,9,Budget,Low Mileage
4701,Skoda,Octavia,2024,Diesel,Manual,1400000,23.8,800,4,22300,1,Mid Range,High Mileage
4702,Kia,Seltos,2021,Petrol,Automatic,2590000,18.2,800,7,17900,4,Luxury,Low Mileage
4703,Kia,EV6,2023,Electric,Automatic,690000,27.2,1200,4,13600,2,Budget,High Mileage
4704,Hyundai,Venue,2021,Electric,Automatic,1280000,11,2500,5,24700,4,Mid Range,Low Mileage
4705,Honda,City,2021,Petrol,Automatic,1550000,20.3,1200,5,17500,4,Mid Range,High Mileage
4706,Kia,Carens,2016,Electric,Automatic,2240000,10,1800,6,15300,9,Luxury,Low Mileage
4707,Volkswagen,Virtus,2023,Petrol,Manual,3000000,14.7,2500,4,22500,2,Luxury,Low Mileage
4708,Toyota,Glanza,2019,Electric,Automatic,3190000,18,1500,6,23100,6,Luxury,Low Mileage
4709,Renault,Kwid,2022,Diesel,Automatic,2210000,23.8,2500,6,15800,3,Luxury,High Mileage
4710,Renault,Kiger,2020,Petrol,Manual,760000,22.6,800,4,8000,5,Budget,High Mileage
4711,Toyota,Glanza,2019,Petrol,Automatic,540000,19.2,1500,4,7300,6,Budget,Low Mileage
4712,Tata Motors,Punch,2016,Diesel,Manual,3140000,27.2,1200,4,11100,9,Luxury,High Mileage
4713,Toyota,Innova,2017,CNG,Manual,1120000,18.3,2500,5,21400,8,Mid Range,Low Mileage
4714,Kia,Carnival,2021,CNG,Manual,1820000,16.3,2500,7,23200,4,Mid Range,Low Mileage
4715,Kia,Seltos,2023,CNG,Manual,1220000,15.7,2500,5,21500,2,Mid Range,Low Mileage
4716,Mahindra,Thar,2015,Petrol,Manual,800000,16.4,1000,7,5000,10,Budget,Low Mileage
4717,Tata Motors,Tiago,2015,Petrol,Automatic,650000,24.8,1500,7,15400,10,Budget,High Mileage
4718,Hyundai,Verna,2018,Petrol,Manual,470000,23.9,1800,6,10200,7,Budget,High Mileage
4719,Hyundai,Creta,2024,Electric,Manual,830000,18.5,2500,6,5400,1,Budget,Low Mileage
4720,Tata Motors,Harrier,2016,Petrol,Automatic,2970000,27.1,1200,5,10300,9,Luxury,High Mileage
4721,Toyota,Glanza,2023,Petrol,Automatic,1340000,12,800,6,19100,2,Mid Range,Low Mileage
4722,Maruti Suzuki,Baleno,2015,Diesel,Manual,1320000,18.9,1200,5,14200,10,Mid Range,Low Mileage
4723,Volkswagen,Tiguan,2016,CNG,Manual,3280000,18.9,2000,7,10200,9,Luxury,Low Mileage
4724,Volkswagen,Taigun,2019,CNG,Automatic,980000,21.3,1000,4,15200,6,Budget,High Mileage
4725,Maruti Suzuki,WagonR,2015,Electric,Manual,1350000,11.5,2000,4,20800,10,Mid Range,Low Mileage
4726,Maruti Suzuki,Swift,2018,Petrol,Manual,1680000,25.1,800,5,15400,7,Mid Range,High Mileage
4727,Tata Motors,Altroz,2021,Electric,Automatic,2570000,13.6,2000,4,5100,4,Luxury,Low Mileage
4728,Honda,City,2021,Diesel,Manual,590000,23.9,1200,7,11900,4,Budget,High Mileage
4729,Mahindra,Scorpio,2023,Electric,Manual,920000,15.7,1000,6,19800,2,Budget,Low Mileage
4730,Renault,Duster,2015,CNG,Manual,1330000,19.6,2000,7,23000,10,Mid Range,Low Mileage
4731,Tata Motors,Tiago,2015,Petrol,Manual,940000,12.2,2500,4,22900,10,Budget,Low Mileage
4732,Renault,Triber,2024,Diesel,Manual,1920000,26.1,1000,5,17400,1,Mid Range,High Mileage
4733,Tata Motors,Tiago,2016,Petrol,Automatic,1340000,13.9,1800,4,19400,9,Mid Range,Low Mileage
4734,Renault,Kwid,2016,Diesel,Automatic,3250000,20.6,1800,6,13400,9,Luxury,High Mileage
4735,Renault,Lodgy,2023,Electric,Automatic,2500000,23.3,800,7,13100,2,Luxury,High Mileage
4736,Tata Motors,Harrier,2016,CNG,Automatic,1240000,28.9,1500,6,24300,9,Mid Range,High Mileage
4737,Volkswagen,Taigun,2016,Petrol,Manual,2100000,28.7,1000,6,23100,9,Luxury,High Mileage
4738,Renault,Lodgy,2017,Electric,Automatic,1180000,26.9,2500,4,21200,8,Mid Range,High Mileage
4739,Maruti Suzuki,Swift,2022,Diesel,Automatic,1190000,25.9,1500,7,16900,3,Mid Range,High Mileage
4740,Toyota,Fortuner,2019,Electric,Automatic,1340000,29,1500,6,21600,6,Mid Range,High Mileage
4741,Renault,Kwid,2017,Electric,Automatic,2470000,15.9,1200,7,7700,8,Luxury,Low Mileage
4742,Maruti Suzuki,Swift,2022,Diesel,Automatic,2580000,13.9,1200,7,7000,3,Luxury,Low Mileage
4743,Maruti Suzuki,WagonR,2016,Diesel,Automatic,3330000,26,1800,4,6000,9,Luxury,High Mileage
4744,Skoda,Superb,2019,Petrol,Manual,2240000,22,1000,6,24700,6,Luxury,High Mileage
4745,Hyundai,i10,2015,CNG,Manual,3120000,11.3,1200,7,11100,10,Luxury,Low Mileage
4746,Volkswagen,Polo,2016,Petrol,Automatic,1650000,21,1500,4,7200,9,Mid Range,High Mileage
4747,Maruti Suzuki,Baleno,2021,Diesel,Automatic,1540000,21.9,1200,6,14100,4,Mid Range,High Mileage
4748,Tata Motors,Harrier,2018,Electric,Manual,1860000,29.1,1000,6,15000,7,Mid Range,High Mileage
4749,Hyundai,Venue,2017,Electric,Automatic,2890000,26.6,800,6,21200,8,Luxury,High Mileage
4750,Kia,Seltos,2019,Diesel,Manual,2660000,24.4,2500,4,14900,6,Luxury,High Mileage
4751,Toyota,Glanza,2024,CNG,Automatic,1160000,10.7,2000,6,5500,1,Mid Range,Low Mileage
4752,Hyundai,Venue,2015,Electric,Automatic,670000,20.9,1200,6,24800,10,Budget,High Mileage
4753,Mahindra,Scorpio,2022,Diesel,Automatic,3350000,12.6,1500,4,18100,3,Luxury,Low Mileage
4754,Kia,Seltos,2016,Electric,Manual,2940000,15.4,2000,5,17500,9,Luxury,Low Mileage
4755,Tata Motors,Nexon,2018,CNG,Manual,860000,10.4,1800,5,10200,7,Budget,Low Mileage
4756,Tata Motors,Nexon,2022,CNG,Manual,1280000,14.3,1000,5,6100,3,Mid Range,Low Mileage
4757,Honda,Amaze,2016,Petrol,Manual,2680000,23.9,1000,7,17500,9,Luxury,High Mileage
4758,Tata Motors,Altroz,2018,CNG,Automatic,990000,19.8,1800,7,19000,7,Budget,Low Mileage
4759,Toyota,Urban Cruiser,2017,Petrol,Automatic,2830000,19.6,1800,5,8700,8,Luxury,Low Mileage
4760,Hyundai,Venue,2023,CNG,Manual,1210000,29.8,1200,5,19500,2,Mid Range,High Mileage
4761,Honda,City,2020,CNG,Automatic,1130000,12.8,1800,5,12000,5,Mid Range,Low Mileage
4762,Tata Motors,Tiago,2015,Petrol,Manual,2050000,11.5,800,7,24400,10,Luxury,Low Mileage
4763,Volkswagen,Tiguan,2023,Petrol,Manual,1060000,17.1,1500,4,18200,2,Mid Range,Low Mileage
4764,Mahindra,Scorpio,2020,Petrol,Automatic,790000,17.8,2000,5,16700,5,Budget,Low Mileage
4765,Skoda,Rapid,2015,Electric,Manual,1050000,29.6,2000,5,5200,10,Mid Range,High Mileage
4766,Tata Motors,Harrier,2024,Electric,Manual,2960000,26.8,2000,4,21400,1,Luxury,High Mileage
4767,Kia,Carnival,2015,Electric,Automatic,1170000,27.3,1200,5,16200,10,Mid Range,High Mileage
4768,Volkswagen,Virtus,2023,Electric,Automatic,1880000,17.1,2000,6,21900,2,Mid Range,Low Mileage
4769,Kia,EV6,2019,Diesel,Automatic,1060000,28.4,1800,7,10200,6,Mid Range,High Mileage
4770,Maruti Suzuki,Ertiga,2015,Diesel,Automatic,1230000,16.9,1200,5,10700,10,Mid Range,Low Mileage
4771,Skoda,Slavia,2023,CNG,Manual,1520000,14,1000,6,18600,2,Mid Range,Low Mileage
4772,Hyundai,Creta,2018,CNG,Manual,3220000,26.2,2000,7,13900,7,Luxury,High Mileage
4773,Kia,Seltos,2015,Diesel,Automatic,1840000,23.9,1500,4,12000,10,Mid Range,High Mileage
4774,Hyundai,i10,2020,Electric,Manual,1440000,29.8,2500,5,24900,5,Mid Range,High Mileage
4775,Toyota,Glanza,2016,Electric,Automatic,1110000,27.9,1500,6,8300,9,Mid Range,High Mileage
4776,Kia,Sonet,2022,CNG,Manual,2770000,14.1,1500,6,13200,3,Luxury,Low Mileage
4777,Skoda,Rapid,2018,Petrol,Manual,540000,17.5,800,7,6500,7,Budget,Low Mileage
4778,Kia,Carnival,2021,CNG,Manual,1410000,18.9,1800,7,24700,4,Mid Range,Low Mileage
4779,Tata Motors,Altroz,2024,Petrol,Automatic,2030000,24.9,1500,7,14200,1,Luxury,High Mileage
4780,Mahindra,Thar,2016,Diesel,Automatic,2980000,16.5,2500,5,16600,9,Luxury,Low Mileage
4781,Renault,Kwid,2018,Electric,Automatic,530000,10.6,1800,4,20000,7,Budget,Low Mileage
4782,Renault,Kiger,2024,Electric,Manual,470000,24,2500,4,24500,1,Budget,High Mileage
4783,Kia,Carnival,2018,CNG,Manual,1450000,15.1,1800,7,6900,7,Mid Range,Low Mileage
4784,Tata Motors,Nexon,2023,Diesel,Manual,1680000,13.7,2000,7,6400,2,Mid Range,Low Mileage
4785,Renault,Triber,2024,Diesel,Automatic,2800000,15.5,1000,5,16100,1,Luxury,Low Mileage
4786,Hyundai,Verna,2020,Electric,Manual,910000,12.2,1200,5,19000,5,Budget,Low Mileage
4787,Toyota,Camry,2022,Petrol,Manual,3410000,12.9,1800,5,14100,3,Luxury,Low Mileage
4788,Maruti Suzuki,Ertiga,2024,Diesel,Automatic,3490000,21.6,800,4,8700,1,Luxury,High Mileage
4789,Skoda,Slavia,2019,Petrol,Automatic,2950000,20.7,1200,7,15700,6,Luxury,High Mileage
4790,Kia,Seltos,2016,Diesel,Automatic,2880000,27,2000,6,5700,9,Luxury,High Mileage
4791,Mahindra,XUV300,2021,Electric,Manual,2550000,16.5,1000,4,8200,4,Luxury,Low Mileage
4792,Volkswagen,Tiguan,2017,Petrol,Automatic,1070000,23.8,2500,5,15400,8,Mid Range,High Mileage
4793,Mahindra,XUV700,2016,Electric,Manual,990000,28,2000,4,23000,9,Budget,High Mileage
4794,Volkswagen,Virtus,2024,Diesel,Automatic,1630000,17.9,1000,4,22600,1,Mid Range,Low Mileage
4795,Volkswagen,Vento,2017,Petrol,Automatic,2000000,10.5,2000,5,12600,8,Mid Range,Low Mileage
4796,Kia,Seltos,2020,Petrol,Manual,3280000,26.4,1200,5,23000,5,Luxury,High Mileage
4797,Renault,Duster,2021,Diesel,Automatic,1500000,21,800,6,12800,4,Mid Range,High Mileage
4798,Tata Motors,Harrier,2020,Diesel,Automatic,840000,29.7,2500,5,20200,5,Budget,High Mileage
4799,Honda,Amaze,2021,CNG,Manual,2350000,22.4,1000,7,6100,4,Luxury,High Mileage
4800,Skoda,Kushaq,2015,Electric,Automatic,900000,17.6,1000,4,22400,10,Budget,Low Mileage
4801,Renault,Lodgy,2016,Electric,Automatic,530000,11.3,2500,7,16800,9,Budget,Low Mileage
4802,Skoda,Superb,2019,Electric,Manual,1750000,15.7,1000,5,20900,6,Mid Range,Low Mileage
4803,Maruti Suzuki,Dzire,2024,Diesel,Automatic,3490000,18,2000,5,14800,1,Luxury,Low Mileage
4804,Hyundai,i20,2022,Petrol,Automatic,1360000,14.4,1500,4,23800,3,Mid Range,Low Mileage
4805,Skoda,Superb,2018,CNG,Manual,2600000,13.2,1500,7,5700,7,Luxury,Low Mileage
4806,Renault,Lodgy,2024,Petrol,Manual,3390000,27.7,1800,6,22500,1,Luxury,High Mileage
4807,Mahindra,Scorpio,2018,CNG,Automatic,3020000,15.4,2500,5,10800,7,Luxury,Low Mileage
4808,Honda,WR-V,2019,Electric,Manual,2950000,12.6,1800,7,11700,6,Luxury,Low Mileage
4809,Honda,Civic,2023,CNG,Automatic,2630000,28,1500,7,24500,2,Luxury,High Mileage
4810,Mahindra,XUV300,2018,CNG,Manual,3220000,29.6,1500,6,21600,7,Luxury,High Mileage
4811,Hyundai,Verna,2021,CNG,Automatic,2560000,29.3,1200,7,6000,4,Luxury,High Mileage
4812,Renault,Kiger,2018,Electric,Manual,1140000,22.2,2000,6,15800,7,Mid Range,High Mileage
4813,Skoda,Kushaq,2021,Electric,Automatic,2510000,24.5,1200,6,20900,4,Luxury,High Mileage
4814,Maruti Suzuki,Dzire,2018,Petrol,Manual,1830000,12.9,1000,5,15800,7,Mid Range,Low Mileage
4815,Toyota,Innova,2017,Electric,Manual,2610000,22.9,1000,4,18000,8,Luxury,High Mileage
4816,Hyundai,i20,2018,Petrol,Automatic,3120000,29.1,1800,7,7600,7,Luxury,High Mileage
4817,Kia,Sonet,2018,Electric,Manual,750000,12.2,2500,5,11600,7,Budget,Low Mileage
4818,Kia,EV6,2018,CNG,Manual,3240000,22.3,1200,4,16900,7,Luxury,High Mileage
4819,Skoda,Kushaq,2018,CNG,Manual,1880000,11.4,2500,7,21700,7,Mid Range,Low Mileage
4820,Tata Motors,Punch,2020,Diesel,Automatic,3310000,19.5,1500,7,10700,5,Luxury,Low Mileage
4821,Kia,EV6,2020,Electric,Manual,800000,18.1,2500,4,5800,5,Budget,Low Mileage
4822,Skoda,Slavia,2017,Diesel,Manual,1170000,22.3,1000,6,15400,8,Mid Range,High Mileage
4823,Mahindra,Thar,2018,CNG,Manual,1760000,10.3,1500,4,21500,7,Mid Range,Low Mileage
4824,Hyundai,i10,2024,Electric,Manual,870000,21,1800,7,21400,1,Budget,High Mileage
4825,Skoda,Rapid,2020,Petrol,Automatic,430000,16.6,800,5,12900,5,Budget,Low Mileage
4826,Kia,Carens,2021,Petrol,Manual,2730000,17.3,1800,5,9700,4,Luxury,Low Mileage
4827,Mahindra,XUV300,2019,CNG,Automatic,1610000,29.3,1500,5,21100,6,Mid Range,High Mileage
4828,Renault,Duster,2019,Petrol,Manual,1930000,18.3,1200,6,12600,6,Mid Range,Low Mileage
4829,Honda,WR-V,2021,CNG,Manual,720000,17.5,1800,4,7000,4,Budget,Low Mileage
4830,Mahindra,XUV300,2024,Diesel,Manual,1480000,20.7,1200,4,16200,1,Mid Range,High Mileage
4831,Toyota,Camry,2019,Electric,Automatic,1560000,14.6,1000,6,17300,6,Mid Range,Low Mileage
4832,Hyundai,Venue,2022,Petrol,Manual,930000,26.3,800,7,23300,3,Budget,High Mileage
4833,Kia,EV6,2023,CNG,Automatic,2640000,22.3,1200,4,14500,2,Luxury,High Mileage
4834,Mahindra,Thar,2019,Electric,Automatic,430000,17,1200,7,20600,6,Budget,Low Mileage
4835,Skoda,Octavia,2021,CNG,Manual,660000,13.3,1000,5,19600,4,Budget,Low Mileage
4836,Renault,Duster,2019,Diesel,Manual,2630000,10.1,2000,4,13200,6,Luxury,Low Mileage
4837,Hyundai,Verna,2017,Electric,Manual,2300000,15.7,2500,5,20800,8,Luxury,Low Mileage
4838,Mahindra,XUV300,2016,Electric,Manual,1360000,18.5,1500,7,18500,9,Mid Range,Low Mileage
4839,Volkswagen,Polo,2019,Diesel,Manual,1560000,24.1,1200,5,13900,6,Mid Range,High Mileage
4840,Maruti Suzuki,Baleno,2021,Diesel,Automatic,430000,13.8,2000,4,10300,4,Budget,Low Mileage
4841,Tata Motors,Altroz,2020,Petrol,Automatic,1250000,19.7,1500,4,17700,5,Mid Range,Low Mileage
4842,Kia,EV6,2017,Diesel,Automatic,1980000,18.1,1500,5,7100,8,Mid Range,Low Mileage
4843,Maruti Suzuki,Baleno,2023,CNG,Automatic,620000,27.5,1500,7,10900,2,Budget,High Mileage
4844,Volkswagen,Taigun,2024,Diesel,Automatic,1080000,28,1200,6,17100,1,Mid Range,High Mileage
4845,Maruti Suzuki,WagonR,2021,Diesel,Manual,800000,20.7,1000,5,14100,4,Budget,High Mileage
4846,Maruti Suzuki,Swift,2023,Electric,Manual,2210000,23.1,800,4,22200,2,Luxury,High Mileage
4847,Hyundai,i10,2017,Diesel,Manual,2220000,21.8,1200,4,6300,8,Luxury,High Mileage
4848,Skoda,Slavia,2019,Diesel,Automatic,720000,19.3,1500,4,14400,6,Budget,Low Mileage
4849,Toyota,Innova,2022,Diesel,Automatic,2620000,27.7,1800,5,22400,3,Luxury,High Mileage
4850,Tata Motors,Tiago,2016,Electric,Automatic,2360000,12.2,2500,6,25000,9,Luxury,Low Mileage
4851,Renault,Triber,2024,Petrol,Automatic,1810000,28.4,1000,6,10000,1,Mid Range,High Mileage
4852,Renault,Lodgy,2022,CNG,Manual,1510000,11.1,800,7,5300,3,Mid Range,Low Mileage
4853,Kia,Sonet,2020,Petrol,Automatic,1380000,27.9,1800,6,9900,5,Mid Range,High Mileage
4854,Kia,Carens,2021,Electric,Automatic,490000,14.9,2500,4,12800,4,Budget,Low Mileage
4855,Honda,Amaze,2022,Diesel,Manual,1710000,29.8,2500,6,14600,3,Mid Range,High Mileage
4856,Kia,Carnival,2017,CNG,Manual,2720000,14.8,1200,5,18900,8,Luxury,Low Mileage
4857,Kia,EV6,2023,Diesel,Automatic,2420000,20,1500,7,15900,2,Luxury,High Mileage
4858,Skoda,Octavia,2015,Diesel,Manual,2180000,22,2000,4,13800,10,Luxury,High Mileage
4859,Skoda,Kushaq,2018,Diesel,Manual,450000,29.4,800,5,5200,7,Budget,High Mileage
4860,Hyundai,Creta,2023,Diesel,Automatic,3080000,12.9,2000,5,13900,2,Luxury,Low Mileage
4861,Honda,Jazz,2024,Petrol,Manual,710000,12.3,1800,5,16100,1,Budget,Low Mileage
4862,Maruti Suzuki,Baleno,2019,Electric,Manual,2120000,12.3,1200,7,17700,6,Luxury,Low Mileage
4863,Skoda,Superb,2022,Diesel,Manual,2070000,13.7,1200,7,8800,3,Luxury,Low Mileage
4864,Hyundai,Venue,2016,Electric,Manual,1540000,29.8,1000,6,6300,9,Mid Range,High Mileage
4865,Renault,Lodgy,2018,Electric,Manual,2400000,28,1200,7,11200,7,Luxury,High Mileage
4866,Kia,Seltos,2020,Diesel,Manual,3080000,26.5,2000,5,19900,5,Luxury,High Mileage
4867,Honda,Jazz,2017,Petrol,Manual,1680000,11.4,1200,4,15000,8,Mid Range,Low Mileage
4868,Hyundai,Verna,2019,Diesel,Automatic,2430000,22.6,1500,6,9800,6,Luxury,High Mileage
4869,Hyundai,Verna,2020,Electric,Manual,1120000,24.5,1200,5,11500,5,Mid Range,High Mileage
4870,Tata Motors,Harrier,2018,Electric,Automatic,2630000,16.8,1200,5,12800,7,Luxury,Low Mileage
4871,Toyota,Urban Cruiser,2015,CNG,Automatic,1980000,20.7,2000,7,19000,10,Mid Range,High Mileage
4872,Mahindra,XUV300,2018,Diesel,Automatic,2740000,29.8,1200,4,24400,7,Luxury,High Mileage
4873,Mahindra,XUV700,2017,Petrol,Automatic,2750000,12.6,2500,6,16300,8,Luxury,Low Mileage
4874,Hyundai,i20,2023,Petrol,Manual,3210000,16.5,1000,6,11200,2,Luxury,Low Mileage
4875,Skoda,Superb,2020,CNG,Manual,2640000,23.3,1500,5,15800,5,Luxury,High Mileage
4876,Hyundai,i10,2022,CNG,Automatic,2890000,16.8,1200,5,14900,3,Luxury,Low Mileage
4877,Mahindra,XUV700,2015,Diesel,Automatic,1840000,24.6,2000,4,11200,10,Mid Range,High Mileage
4878,Mahindra,XUV700,2024,Electric,Manual,2990000,24.7,2000,6,18200,1,Luxury,High Mileage
4879,Hyundai,i10,2016,Diesel,Automatic,3160000,23.1,1500,6,17800,9,Luxury,High Mileage
4880,Mahindra,Scorpio,2016,CNG,Automatic,2560000,13.9,1200,5,19700,9,Luxury,Low Mileage
4881,Honda,Civic,2015,CNG,Manual,1440000,20.3,1000,4,22200,10,Mid Range,High Mileage
4882,Maruti Suzuki,Swift,2018,Petrol,Automatic,1460000,27.1,1000,7,17900,7,Mid Range,High Mileage
